host,channel,index,start_time,get_ice_config_signaling_call,connect_signaling_client,tls_handshake_time,offer_sent_to_answer_received_time,dtls_initialization_completion,ice_hole_punching_time,first_audio_time,audio_latency_ms,first_video_time,video_latency_ms,pull_success,stable_audio,stable_video
52.83.211.74,lzgdb9198f3ec7950e73,1,'2025-06-24 09:03:04.947',147,205,100,482,103,152,'2025-06-24 09:03:06.203',1256,'2025-06-24 09:03:06.230',1283,yes,no,yes
52.83.211.74,lzgdb9198f3ec7950e73,2,'2025-06-24 09:03:04.986',148,207,150,28664,113,163,'2025-06-24 09:03:34.394',29408,'2025-06-24 09:03:34.429',29443,yes,no,no
52.83.211.74,lzgdb9198f3ec7950e73,3,'2025-06-24 09:03:04.916',158,206,100,542,112,162,'2025-06-24 09:03:06.264',1348,'2025-06-24 09:03:06.309',1393,yes,yes,yes
52.83.211.74,lzgdb9198f3ec7950e73,4,'2025-06-24 09:03:05.046',135,209,103,390,119,169,'2025-06-24 09:03:06.264',1218,'2025-06-24 09:03:06.309',1263,yes,yes,yes
52.83.211.74,lzgdb9198f3ec7950e73,5,'2025-06-24 09:03:05.192',150,191,161,452,110,161,'2025-06-24 09:03:06.264',1072,'2025-06-24 09:03:06.309',1117,yes,no,yes
52.83.211.74,lzgdb969f47b2309bba0,1,'2025-06-24 09:02:55.310',173,5525,100,187,145,195,'2025-06-24 09:03:01.641',6331,'2025-06-24 09:03:01.666',6356,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,2,'2025-06-24 09:02:55.355',152,210,100,502,105,156,'2025-06-24 09:02:56.611',1256,'2025-06-24 09:02:56.626',1271,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,3,'2025-06-24 09:02:55.388',139,176,100,486,119,170,'2025-06-24 09:02:56.610',1222,'2025-06-24 09:02:56.626',1238,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,4,'2025-06-24 09:02:55.480',162,149,99,561,132,182,'2025-06-24 09:02:56.610',1130,'2025-06-24 09:02:56.626',1146,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,5,'2025-06-24 09:02:55.492',164,149,99,29263,137,188,'2025-06-24 09:03:25.317',29825,'2025-06-24 09:03:25.347',29855,yes,yes,yes
52.83.211.74,lzgdbc705818362a17b3,1,'2025-06-24 09:03:06.155',153,188,98,460,141,192,'2025-06-24 09:03:07.431',1276,'2025-06-24 09:03:07.449',1294,yes,yes,yes
52.83.211.74,lzgdbc705818362a17b3,2,'2025-06-24 09:03:06.163',127,211,99,491,148,202,'2025-06-24 09:03:07.551',1388,'2025-06-24 09:03:07.571',1408,yes,yes,yes
52.83.211.74,lzgdbc705818362a17b3,3,'2025-06-24 09:03:06.102',142,202,99,547,130,181,'2025-06-24 09:03:07.531',1429,'2025-06-24 09:03:07.571',1469,yes,yes,yes
52.83.211.74,lzgdbc705818362a17b3,4,'2025-06-24 09:03:06.248',128,176,99,395,147,198,'2025-06-24 09:03:07.430',1182,'2025-06-24 09:03:07.451',1203,yes,no,yes
52.83.211.74,lzgdbc705818362a17b3,5,'2025-06-24 09:03:06.282',150,192,100,28537,133,184,'2025-06-24 09:03:35.619',29337,'2025-06-24 09:03:35.650',29368,yes,no,yes
52.83.211.74,lzgdbe1eae95a564cc8b,1,'2025-06-24 09:02:55.022',155,194,99,28874,105,156,'2025-06-24 09:03:24.657',29635,'2025-06-24 09:03:24.699',29677,yes,no,yes
52.83.211.74,lzgdbe1eae95a564cc8b,2,'2025-06-24 09:02:55.039',149,157,99,29310,125,176,'2025-06-24 09:03:25.060',30021,'2025-06-24 09:03:25.099',30060,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,3,'2025-06-24 09:02:55.054',151,5529,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdbe1eae95a564cc8b,4,'2025-06-24 09:02:55.010',153,180,100,517,143,193,'2025-06-24 09:02:56.278',1268,'2025-06-24 09:02:56.298',1288,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,5,'2025-06-24 09:02:55.068',130,194,99,505,133,184,'2025-06-24 09:02:56.297',1229,'2025-06-24 09:02:56.338',1270,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,1,'2025-06-24 09:02:56.231',322,148,99,445,134,185,'2025-06-24 09:02:57.559',1328,'2025-06-24 09:02:57.571',1340,yes,no,no
52.83.211.74,lzgdc364318695ef034e,2,'2025-06-24 09:02:56.263',150,205,99,489,136,186,'2025-06-24 09:02:57.499',1236,'2025-06-24 09:02:57.531',1268,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,3,'2025-06-24 09:02:56.252',155,187,101,27727,120,170,'2025-06-24 09:03:24.717',28465,'2025-06-24 09:03:24.731',28479,yes,no,yes
52.83.211.74,lzgdc364318695ef034e,4,'2025-06-24 09:02:56.328',156,5537,100,202,113,164,'2025-06-24 09:03:02.651',6323,'2025-06-24 09:03:02.691',6363,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,5,'2025-06-24 09:02:56.374',146,161,99,406,125,176,'2025-06-24 09:02:57.499',1125,'2025-06-24 09:02:57.531',1157,yes,no,yes
52.83.211.74,lzgdc8d027a37adf777e,1,'2025-06-24 09:03:03.212',157,179,100,28159,130,180,'2025-06-24 09:03:32.183',28971,'2025-06-24 09:03:32.233',29021,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,2,'2025-06-24 09:03:03.103',146,165,97,420,146,197,'2025-06-24 09:03:04.316',1213,'2025-06-24 09:03:04.353',1250,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,3,'2025-06-24 09:03:03.234',136,212,100,289,104,155,'2025-06-24 09:03:04.276',1042,'2025-06-24 09:03:04.313',1079,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,4,'2025-06-24 09:03:03.155',152,181,100,321,145,195,'2025-06-24 09:03:04.336',1181,'2025-06-24 09:03:04.353',1198,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,5,'2025-06-24 09:03:03.256',139,5587,99,145,133,183,'2025-06-24 09:03:09.570',6314,'2025-06-24 09:03:09.593',6337,yes,yes,no
52.83.211.74,lzgdccad8e2e73d68051,1,'2025-06-24 09:03:07.885',147,175,100,462,121,172,'2025-06-24 09:03:09.128',1243,'2025-06-24 09:03:09.153',1268,yes,yes,yes
52.83.211.74,lzgdccad8e2e73d68051,2,'2025-06-24 09:03:07.975',165,148,100,431,132,182,'2025-06-24 09:03:09.128',1153,'2025-06-24 09:03:09.153',1178,yes,yes,yes
52.83.211.74,lzgdccad8e2e73d68051,3,'2025-06-24 09:03:08.018',150,182,99,381,102,152,'2025-06-24 09:03:09.128',1110,'2025-06-24 09:03:09.154',1136,yes,yes,yes
52.83.211.74,lzgdccad8e2e73d68051,4,'2025-06-24 09:03:08.042',175,159,99,333,108,159,'2025-06-24 09:03:09.128',1086,'2025-06-24 09:03:09.153',1111,yes,yes,yes
52.83.211.74,lzgdccad8e2e73d68051,5,'2025-06-24 09:03:08.084',140,156,99,358,106,157,'2025-06-24 09:03:09.128',1044,'2025-06-24 09:03:09.154',1070,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,1,'2025-06-24 09:02:55.095',150,180,100,519,111,162,'2025-06-24 09:02:56.317',1222,'2025-06-24 09:02:56.353',1258,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,2,'2025-06-24 09:02:55.047',127,5512,99,168,120,171,'2025-06-24 09:03:01.245',6198,'2025-06-24 09:03:01.272',6225,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,3,'2025-06-24 09:02:55.115',165,5650,99,166,102,153,'2025-06-24 09:03:01.486',6371,'2025-06-24 09:03:01.512',6397,yes,yes,no
52.83.211.74,lzgdd364e75a1362cd9c,4,'2025-06-24 09:02:55.141',145,161,99,470,109,164,'2025-06-24 09:02:56.317',1176,'2025-06-24 09:02:56.352',1211,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,5,'2025-06-24 09:02:55.159',154,170,100,461,150,201,'2025-06-24 09:02:56.378',1219,'2025-06-24 09:02:56.392',1233,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,1,'2025-06-24 09:02:53.893',262,231,100,28137,123,174,'2025-06-24 09:03:22.882',28989,'2025-06-24 09:03:22.928',29035,yes,no,yes
52.83.211.74,lzgdd856ff4baf7882ed,2,'2025-06-24 09:02:53.936',29837,204,100,164,121,172,'2025-06-24 09:03:25.881',31945,'2025-06-24 09:03:25.928',31992,yes,no,no
52.83.211.74,lzgdd856ff4baf7882ed,3,'2025-06-24 09:02:54.009',29852,193,100,165,115,166,'2025-06-24 09:03:26.626',32617,'2025-06-24 09:03:26.648',32639,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,4,'2025-06-24 09:02:54.030',268,5542,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdd856ff4baf7882ed,5,'2025-06-24 09:02:54.014',147,5519,100,480,106,156,'2025-06-24 09:03:00.585',6571,'2025-06-24 09:03:00.608',6594,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,1,'2025-06-24 09:03:00.061',138,166,100,28824,129,180,'2025-06-24 09:03:29.633',29572,'2025-06-24 09:03:29.757',29696,yes,no,no
52.83.211.74,lzgddd8e6c8fc1ec0b39,2,'2025-06-24 09:03:00.065',149,5531,100,159,105,156,'2025-06-24 09:03:06.394',6329,'2025-06-24 09:03:06.407',6342,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,3,'2025-06-24 09:03:00.019',131,196,100,494,102,152,'2025-06-24 09:03:01.243',1224,'2025-06-24 09:03:01.286',1267,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,4,'2025-06-24 09:03:00.094',153,5625,100,168,150,201,'2025-06-24 09:03:06.535',6441,'2025-06-24 09:03:06.566',6472,yes,yes,yes
52.83.211.74,lzgddd8e6c8fc1ec0b39,5,'2025-06-24 09:03:00.057',136,166,99,22568,0,0,'',,'',,no,no,no
52.83.211.74,lzgdddc97fa5598d6b2d,1,'2025-06-24 09:02:54.314',142,5519,99,484,147,198,'2025-06-24 09:03:00.912',6598,'2025-06-24 09:03:00.927',6613,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,2,'2025-06-24 09:02:54.281',132,5561,99,471,140,191,'2025-06-24 09:03:00.890',6609,'2025-06-24 09:03:00.927',6646,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,3,'2025-06-24 09:02:54.337',130,5597,100,445,129,180,'2025-06-24 09:03:00.911',6574,'2025-06-24 09:03:00.927',6590,yes,yes,yes
52.83.211.74,lzgdddc97fa5598d6b2d,4,'2025-06-24 09:02:54.322',146,171,99,27937,120,170,'2025-06-24 09:03:22.985',28663,'2025-06-24 09:03:23.007',28685,yes,no,yes
52.83.211.74,lzgdddc97fa5598d6b2d,5,'2025-06-24 09:02:54.344',140,191,100,28726,139,189,'2025-06-24 09:03:23.830',29486,'2025-06-24 09:03:23.888',29544,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,1,'2025-06-24 09:02:55.893',141,178,99,501,151,201,'2025-06-24 09:02:57.170',1277,'2025-06-24 09:02:57.194',1301,yes,no,yes
52.83.211.74,lzgde0db7ce2073c125e,2,'2025-06-24 09:02:55.914',189,230,100,28114,117,167,'2025-06-24 09:03:24.844',28930,'2025-06-24 09:03:24.892',28978,yes,no,no
52.83.211.74,lzgde0db7ce2073c125e,3,'2025-06-24 09:02:55.922',134,5591,99,186,138,188,'2025-06-24 09:03:02.280',6358,'2025-06-24 09:03:02.315',6393,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,4,'2025-06-24 09:02:55.902',29851,303,99,190,125,178,'2025-06-24 09:03:28.752',32850,'2025-06-24 09:03:28.795',32893,yes,yes,yes
52.83.211.74,lzgde0db7ce2073c125e,5,'2025-06-24 09:02:55.898',168,208,100,444,129,180,'2025-06-24 09:02:57.151',1253,'2025-06-24 09:02:57.195',1297,yes,no,yes
52.83.211.74,lzgde1b910557126d1bc,1,'2025-06-24 09:02:54.737',131,173,99,481,104,155,'2025-06-24 09:02:55.964',1227,'2025-06-24 09:02:55.991',1254,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,2,'2025-06-24 09:02:54.721',157,172,100,507,104,154,'2025-06-24 09:02:55.964',1243,'2025-06-24 09:02:55.991',1270,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,3,'2025-06-24 09:02:54.749',147,167,100,464,105,155,'2025-06-24 09:02:55.984',1235,'2025-06-24 09:02:55.991',1242,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,4,'2025-06-24 09:02:54.760',188,172,100,29066,117,168,'2025-06-24 09:03:24.596',29836,'2025-06-24 09:03:24.631',29871,yes,yes,yes
52.83.211.74,lzgde1b910557126d1bc,5,'2025-06-24 09:02:54.753',144,166,100,482,106,157,'2025-06-24 09:02:55.964',1211,'2025-06-24 09:02:55.991',1238,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,1,'2025-06-24 09:02:54.250',132,140,100,28263,133,183,'2025-06-24 09:03:23.193',28943,'2025-06-24 09:03:23.245',28995,yes,no,yes
52.83.211.74,lzgde22f5a5c0f334760,2,'2025-06-24 09:02:54.297',135,5577,100,149,115,165,'2025-06-24 09:03:00.570',6273,'2025-06-24 09:03:00.601',6304,yes,no,yes
52.83.211.74,lzgde22f5a5c0f334760,3,'2025-06-24 09:02:54.284',124,169,99,502,141,191,'2025-06-24 09:02:55.483',1199,'2025-06-24 09:02:55.521',1237,yes,yes,yes
52.83.211.74,lzgde22f5a5c0f334760,4,'2025-06-24 09:02:54.278',29859,195,99,173,124,174,'2025-06-24 09:03:26.395',32117,'2025-06-24 09:03:26.401',32123,yes,no,yes
52.83.211.74,lzgde22f5a5c0f334760,5,'2025-06-24 09:02:54.308',149,178,100,457,112,163,'2025-06-24 09:02:55.463',1155,'2025-06-24 09:02:55.481',1173,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,1,'2025-06-24 09:02:54.933',131,174,100,511,114,164,'2025-06-24 09:02:56.137',1204,'2025-06-24 09:02:56.175',1242,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,2,'2025-06-24 09:02:54.944',143,171,99,27702,130,180,'2025-06-24 09:03:23.390',28446,'2025-06-24 09:03:23.414',28470,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,3,'2025-06-24 09:02:54.961',166,179,99,432,113,163,'2025-06-24 09:02:56.157',1196,'2025-06-24 09:02:56.175',1214,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,4,'2025-06-24 09:02:54.973',155,185,100,472,108,159,'2025-06-24 09:02:56.157',1184,'2025-06-24 09:02:56.175',1202,yes,yes,yes
52.83.211.74,lzgde41cd2c8347571fc,5,'2025-06-24 09:02:54.984',146,152,99,455,114,165,'2025-06-24 09:02:56.137',1153,'2025-06-24 09:02:56.175',1191,yes,yes,yes
52.83.211.74,lzgde792c58984114268,1,'2025-06-24 09:02:53.869',194,184,99,663,109,160,'2025-06-24 09:02:55.302',1433,'2025-06-24 09:02:55.309',1440,yes,yes,yes
52.83.211.74,lzgde792c58984114268,2,'2025-06-24 09:02:53.882',196,234,100,624,123,173,'2025-06-24 09:02:55.322',1440,'2025-06-24 09:02:55.350',1468,yes,yes,yes
52.83.211.74,lzgde792c58984114268,3,'2025-06-24 09:02:53.904',29837,192,100,182,129,179,'2025-06-24 09:03:26.435',32531,'2025-06-24 09:03:26.471',32567,yes,no,yes
52.83.211.74,lzgde792c58984114268,4,'2025-06-24 09:02:53.945',220,0,0,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgde792c58984114268,5,'2025-06-24 09:02:53.959',171,218,100,630,110,160,'2025-06-24 09:02:55.362',1403,'2025-06-24 09:02:55.389',1430,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,1,'2025-06-24 09:02:59.210',140,189,101,474,103,153,'2025-06-24 09:03:00.381',1171,'2025-06-24 09:03:00.416',1206,yes,no,yes
52.83.211.74,lzgdf0963cb6f8031ed7,2,'2025-06-24 09:02:59.358',129,168,99,30356,127,177,'2025-06-24 09:03:30.446',31088,'2025-06-24 09:03:30.456',31098,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,3,'2025-06-24 09:02:59.399',134,147,99,477,108,158,'2025-06-24 09:03:00.361',962,'2025-06-24 09:03:00.416',1017,yes,no,yes
52.83.211.74,lzgdf0963cb6f8031ed7,4,'2025-06-24 09:02:59.395',178,172,100,442,133,184,'2025-06-24 09:03:00.441',1046,'2025-06-24 09:03:00.456',1061,yes,yes,yes
52.83.211.74,lzgdf0963cb6f8031ed7,5,'2025-06-24 09:02:59.329',135,175,99,27669,123,174,'2025-06-24 09:03:27.708',28379,'2025-06-24 09:03:27.736',28407,yes,no,yes
52.83.211.74,lzgdf832e982b92ddb91,1,'2025-06-24 09:02:58.533',141,184,99,478,124,175,'2025-06-24 09:02:59.765',1232,'2025-06-24 09:02:59.774',1241,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,2,'2025-06-24 09:02:58.589',150,191,99,403,103,154,'2025-06-24 09:02:59.745',1156,'2025-06-24 09:02:59.774',1185,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,3,'2025-06-24 09:02:58.596',147,188,99,401,135,185,'2025-06-24 09:02:59.745',1149,'2025-06-24 09:02:59.774',1178,yes,yes,yes
52.83.211.74,lzgdf832e982b92ddb91,4,'2025-06-24 09:02:58.560',140,177,99,27688,121,172,'2025-06-24 09:03:26.993',28433,'2025-06-24 09:03:27.015',28455,yes,yes,no
52.83.211.74,lzgdf832e982b92ddb91,5,'2025-06-24 09:02:58.645',135,226,99,26950,123,173,'2025-06-24 09:03:26.368',27723,'2025-06-24 09:03:26.380',27735,yes,no,yes
52.83.211.74,lzgdfa35671c595cd064,1,'2025-06-24 09:03:00.788',145,179,100,464,108,159,'2025-06-24 09:03:02.066',1278,'2025-06-24 09:03:02.108',1320,yes,no,yes
52.83.211.74,lzgdfa35671c595cd064,2,'2025-06-24 09:03:00.862',138,186,100,27221,129,180,'2025-06-24 09:03:28.852',27990,'2025-06-24 09:03:28.868',28006,yes,yes,no
52.83.211.74,lzgdfa35671c595cd064,3,'2025-06-24 09:03:00.806',131,163,99,507,125,176,'2025-06-24 09:03:02.046',1240,'2025-06-24 09:03:02.068',1262,yes,yes,yes
52.83.211.74,lzgdfa35671c595cd064,4,'2025-06-24 09:03:01.002',183,5570,100,175,128,178,'2025-06-24 09:03:07.264',6262,'2025-06-24 09:03:07.316',6314,yes,yes,yes
52.83.211.74,lzgdfa35671c595cd064,5,'2025-06-24 09:03:00.870',168,190,99,27855,112,163,'2025-06-24 09:03:29.475',28605,'2025-06-24 09:03:29.508',28638,yes,no,no
