host,channel,index,start_time,get_ice_config_signaling_call,connect_signaling_client,tls_handshake_time,offer_sent_to_answer_received_time,dtls_initialization_completion,ice_hole_punching_time,first_audio_time,audio_latency_ms,first_video_time,video_latency_ms,pull_success,stable_audio,stable_video
52.83.211.74,lzgd825c122f8151428c,4,'2025-06-25 11:37:36.781',137,177,99,317,137,188,'2025-06-25 11:37:37.641',860,'2025-06-25 11:37:37.661',880,yes,yes,yes
52.83.211.74,lzgd825d052613183654,1,'2025-06-25 11:37:49.119',149,176,100,473,120,170,'2025-06-25 11:37:50.316',1197,'2025-06-25 11:37:50.345',1226,yes,yes,yes
52.83.211.74,lzgd825d052613183654,2,'2025-06-25 11:37:49.217',143,159,99,440,110,161,'2025-06-25 11:37:50.316',1099,'2025-06-25 11:37:50.345',1128,yes,yes,yes
52.83.211.74,lzgd825d052613183654,3,'2025-06-25 11:37:49.320',154,139,100,461,138,189,'2025-06-25 11:37:50.316',996,'2025-06-25 11:37:50.345',1025,yes,no,no
52.83.211.74,lzgd825d052613183654,4,'2025-06-25 11:37:49.420',150,141,99,427,127,177,'2025-06-25 11:37:50.357',937,'2025-06-25 11:37:50.385',965,yes,yes,yes
52.83.211.74,lzgd831b22d89396adeb,1,'2025-06-25 11:37:56.612',135,197,100,439,117,167,'2025-06-25 11:37:57.771',1159,'2025-06-25 11:37:57.791',1179,yes,yes,yes
52.83.211.74,lzgd831b22d89396adeb,2,'2025-06-25 11:37:56.712',147,151,99,402,112,163,'2025-06-25 11:37:57.772',1060,'2025-06-25 11:37:57.792',1080,yes,yes,yes
52.83.211.74,lzgd831b22d89396adeb,3,'2025-06-25 11:37:56.813',153,176,100,398,128,178,'2025-06-25 11:37:57.772',959,'2025-06-25 11:37:57.792',979,yes,yes,yes
52.83.211.74,lzgd831b22d89396adeb,4,'2025-06-25 11:37:56.975',136,143,99,319,103,154,'2025-06-25 11:37:57.771',796,'2025-06-25 11:37:57.792',817,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,1,'2025-06-25 11:37:31.825',140,143,99,468,142,193,'2025-06-25 11:37:32.805',980,'2025-06-25 11:37:32.848',1023,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,2,'2025-06-25 11:37:31.924',145,147,99,381,103,153,'2025-06-25 11:37:32.805',881,'2025-06-25 11:37:32.848',924,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,3,'2025-06-25 11:37:32.023',165,152,99,258,120,170,'2025-06-25 11:37:32.805',782,'2025-06-25 11:37:32.848',825,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,4,'2025-06-25 11:37:32.125',144,151,99,203,146,197,'2025-06-25 11:37:32.866',741,'2025-06-25 11:37:32.888',763,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,1,'2025-06-25 11:37:25.569',167,168,99,476,111,161,'2025-06-25 11:37:26.588',1019,'2025-06-25 11:37:26.622',1053,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,2,'2025-06-25 11:37:25.665',137,171,99,399,117,168,'2025-06-25 11:37:26.588',923,'2025-06-25 11:37:26.622',957,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,3,'2025-06-25 11:37:25.763',147,192,99,282,106,157,'2025-06-25 11:37:26.588',825,'2025-06-25 11:37:26.622',859,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,4,'2025-06-25 11:37:25.861',142,191,99,191,109,159,'2025-06-25 11:37:26.588',727,'2025-06-25 11:37:26.622',761,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,1,'2025-06-25 11:37:39.191',147,144,99,547,135,185,'2025-06-25 11:37:40.406',1215,'2025-06-25 11:37:40.434',1243,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,2,'2025-06-25 11:37:39.291',167,147,100,418,108,158,'2025-06-25 11:37:40.386',1095,'2025-06-25 11:37:40.434',1143,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,3,'2025-06-25 11:37:39.390',139,157,99,492,120,170,'2025-06-25 11:37:40.386',996,'2025-06-25 11:37:40.434',1044,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,4,'2025-06-25 11:37:39.504',157,191,100,347,103,153,'2025-06-25 11:37:40.407',903,'2025-06-25 11:37:40.434',930,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,1,'2025-06-25 11:37:42.343',164,251,100,434,134,185,'2025-06-25 11:37:43.590',1247,'2025-06-25 11:37:43.616',1273,yes,no,yes
52.83.211.74,lzgd8f89aaea34954859,2,'2025-06-25 11:37:42.443',150,183,99,453,106,156,'2025-06-25 11:37:43.611',1168,'2025-06-25 11:37:43.616',1173,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,3,'2025-06-25 11:37:42.545',173,144,99,509,137,187,'2025-06-25 11:37:43.610',1065,'2025-06-25 11:37:43.616',1071,yes,no,yes
52.83.211.74,lzgd8f89aaea34954859,4,'2025-06-25 11:37:42.645',150,144,100,451,114,164,'2025-06-25 11:37:43.611',966,'2025-06-25 11:37:43.616',971,yes,yes,yes
52.83.211.74,lzgd952781ce226f47ff,1,'2025-06-25 11:37:48.321',141,204,99,495,118,168,'2025-06-25 11:37:49.535',1214,'2025-06-25 11:37:49.590',1269,yes,yes,no
52.83.211.74,lzgd952781ce226f47ff,2,'2025-06-25 11:37:48.419',153,175,100,459,135,185,'2025-06-25 11:37:49.595',1176,'2025-06-25 11:37:49.629',1210,yes,yes,no
52.83.211.74,lzgd952781ce226f47ff,3,'2025-06-25 11:37:48.523',150,140,97,511,124,175,'2025-06-25 11:37:49.555',1032,'2025-06-25 11:37:49.589',1066,yes,yes,yes
52.83.211.74,lzgd952781ce226f47ff,4,'2025-06-25 11:37:48.619',136,182,99,404,107,158,'2025-06-25 11:37:49.555',936,'2025-06-25 11:37:49.590',971,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,1,'2025-06-25 11:37:44.340',152,161,101,438,134,184,'2025-06-25 11:37:45.494',1154,'2025-06-25 11:37:45.515',1175,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,2,'2025-06-25 11:37:44.439',149,160,99,392,103,153,'2025-06-25 11:37:45.494',1055,'2025-06-25 11:37:45.515',1076,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,3,'2025-06-25 11:37:44.541',140,149,100,443,108,159,'2025-06-25 11:37:45.474',933,'2025-06-25 11:37:45.515',974,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,4,'2025-06-25 11:37:44.640',147,148,99,348,117,168,'2025-06-25 11:37:45.494',854,'2025-06-25 11:37:45.515',875,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,1,'2025-06-25 11:37:32.614',166,157,99,415,135,185,'2025-06-25 11:37:33.572',958,'2025-06-25 11:37:33.596',982,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,2,'2025-06-25 11:37:32.713',155,168,99,325,129,179,'2025-06-25 11:37:33.592',879,'2025-06-25 11:37:33.596',883,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,3,'2025-06-25 11:37:32.811',135,154,99,272,118,168,'2025-06-25 11:37:33.592',781,'2025-06-25 11:37:33.596',785,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,4,'2025-06-25 11:37:32.910',132,167,99,176,109,160,'2025-06-25 11:37:33.592',682,'2025-06-25 11:37:33.636',726,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,1,'2025-06-25 11:37:27.530',139,162,99,466,137,188,'2025-06-25 11:37:28.520',990,'2025-06-25 11:37:28.556',1026,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,2,'2025-06-25 11:37:27.628',134,179,99,371,108,159,'2025-06-25 11:37:28.520',892,'2025-06-25 11:37:28.556',928,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,3,'2025-06-25 11:37:27.726',141,149,99,302,103,153,'2025-06-25 11:37:28.520',794,'2025-06-25 11:37:28.556',830,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,4,'2025-06-25 11:37:27.825',157,169,100,166,133,184,'2025-06-25 11:37:28.540',715,'2025-06-25 11:37:28.556',731,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,1,'2025-06-25 11:37:51.198',139,143,99,469,137,187,'2025-06-25 11:37:52.342',1144,'2025-06-25 11:37:52.359',1161,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,2,'2025-06-25 11:37:51.297',151,157,100,351,123,174,'2025-06-25 11:37:52.342',1045,'2025-06-25 11:37:52.359',1062,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,3,'2025-06-25 11:37:51.404',147,142,99,427,112,163,'2025-06-25 11:37:52.321',917,'2025-06-25 11:37:52.359',955,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,4,'2025-06-25 11:37:51.497',175,146,100,301,121,171,'2025-06-25 11:37:52.342',845,'2025-06-25 11:37:52.359',862,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,1,'2025-06-25 11:37:36.880',169,171,99,508,128,179,'2025-06-25 11:37:38.105',1225,'2025-06-25 11:37:38.127',1247,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,2,'2025-06-25 11:37:36.977',132,206,99,409,120,170,'2025-06-25 11:37:38.085',1108,'2025-06-25 11:37:38.128',1151,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,3,'2025-06-25 11:37:37.076',141,160,99,482,140,190,'2025-06-25 11:37:38.085',1009,'2025-06-25 11:37:38.128',1052,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,4,'2025-06-25 11:37:37.174',134,198,99,388,107,157,'2025-06-25 11:37:38.106',932,'2025-06-25 11:37:38.128',954,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,1,'2025-06-25 11:37:49.916',157,159,99,441,131,181,'2025-06-25 11:37:51.063',1147,'2025-06-25 11:37:51.101',1185,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,2,'2025-06-25 11:37:50.021',126,165,100,395,149,199,'2025-06-25 11:37:51.124',1103,'2025-06-25 11:37:51.142',1121,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,3,'2025-06-25 11:37:50.124',135,145,98,394,143,195,'2025-06-25 11:37:51.063',939,'2025-06-25 11:37:51.101',977,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,4,'2025-06-25 11:37:50.223',132,143,99,388,142,192,'2025-06-25 11:37:51.124',901,'2025-06-25 11:37:51.142',919,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,1,'2025-06-25 11:37:41.948',154,155,99,467,150,201,'2025-06-25 11:37:43.137',1189,'2025-06-25 11:37:43.184',1236,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,2,'2025-06-25 11:37:42.047',168,148,100,403,103,153,'2025-06-25 11:37:43.117',1070,'2025-06-25 11:37:43.144',1097,yes,no,yes
52.83.211.74,lzgda803ad6d9615601c,3,'2025-06-25 11:37:42.145',141,176,100,443,119,169,'2025-06-25 11:37:43.117',972,'2025-06-25 11:37:43.144',999,yes,no,yes
