host,channel,index,start_time,get_ice_config_signaling_call,connect_signaling_client,tls_handshake_time,offer_sent_to_answer_received_time,dtls_initialization_completion,ice_hole_punching_time,first_audio_time,audio_latency_ms,first_video_time,video_latency_ms,pull_success,stable_audio,stable_video
52.83.211.74,lzgd73d598667c010462,5,'2025-06-24 11:27:35.291',148,161,100,28033,126,176,'2025-06-24 11:28:04.022',28731,'2025-06-24 11:28:04.069',28778,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,1,'2025-06-24 11:27:44.082',142,143,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd75a44bf008790b23,2,'2025-06-24 11:27:44.150',133,1155,100,164,108,158,'2025-06-24 11:27:46.002',1852,'2025-06-24 11:27:46.018',1868,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,3,'2025-06-24 11:27:44.184',142,967,99,143,131,181,'2025-06-24 11:27:45.841',1657,'2025-06-24 11:27:45.857',1673,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,4,'2025-06-24 11:27:44.199',144,145,100,891,124,174,'2025-06-24 11:27:45.761',1562,'2025-06-24 11:27:45.777',1578,yes,yes,yes
52.83.211.74,lzgd75a44bf008790b23,5,'2025-06-24 11:27:44.179',93,162,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd7ac8e7f6125ec5df,1,'2025-06-24 11:27:43.357',183,551,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd7ac8e7f6125ec5df,2,'2025-06-24 11:27:43.349',144,647,99,2016,273,323,'2025-06-24 11:27:46.710',3361,'2025-06-24 11:27:46.744',3395,yes,yes,yes
52.83.211.74,lzgd7ac8e7f6125ec5df,3,'2025-06-24 11:27:43.424',152,179,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd7ac8e7f6125ec5df,4,'2025-06-24 11:27:43.398',161,160,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd7ac8e7f6125ec5df,5,'2025-06-24 11:27:43.469',153,529,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd7b52c901742b016c,1,'2025-06-24 11:27:39.794',147,155,100,503,107,158,'2025-06-24 11:27:40.982',1188,'2025-06-24 11:27:41.004',1210,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,2,'2025-06-24 11:27:39.799',131,190,100,29778,125,176,'2025-06-24 11:28:10.346',30547,'2025-06-24 11:28:10.364',30565,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,3,'2025-06-24 11:27:39.848',180,6057,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd7b52c901742b016c,4,'2025-06-24 11:27:39.872',148,148,99,450,106,156,'2025-06-24 11:27:41.002',1130,'2025-06-24 11:27:41.044',1172,yes,yes,yes
52.83.211.74,lzgd7b52c901742b016c,5,'2025-06-24 11:27:39.884',171,163,101,408,127,178,'2025-06-24 11:27:41.062',1178,'2025-06-24 11:27:41.084',1200,yes,no,yes
52.83.211.74,lzgd7b9e1d54687b616a,1,'2025-06-24 11:27:34.106',206,311,99,473,144,195,'2025-06-24 11:27:35.357',1251,'2025-06-24 11:27:35.400',1294,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,2,'2025-06-24 11:27:34.132',228,177,99,545,129,180,'2025-06-24 11:27:35.317',1185,'2025-06-24 11:27:35.320',1188,yes,no,yes
52.83.211.74,lzgd7b9e1d54687b616a,3,'2025-06-24 11:27:34.176',168,224,100,27138,115,165,'2025-06-24 11:28:01.961',27785,'2025-06-24 11:28:02.000',27824,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,4,'2025-06-24 11:27:34.155',210,235,99,476,107,157,'2025-06-24 11:27:35.297',1142,'2025-06-24 11:27:35.320',1165,yes,yes,yes
52.83.211.74,lzgd7b9e1d54687b616a,5,'2025-06-24 11:27:34.183',144,197,99,561,111,162,'2025-06-24 11:27:35.297',1114,'2025-06-24 11:27:35.320',1137,yes,yes,yes
52.83.211.74,lzgd8024d47195731465,1,'2025-06-24 11:27:41.155',135,165,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd8024d47195731465,2,'2025-06-24 11:27:41.197',157,178,100,412,125,176,'2025-06-24 11:27:42.350',1153,'2025-06-24 11:27:42.379',1182,yes,yes,yes
52.83.211.74,lzgd8024d47195731465,3,'2025-06-24 11:27:41.205',94,7112,99,132,134,185,'2025-06-24 11:27:51.093',9888,'2025-06-24 11:27:51.139',9934,yes,yes,yes
52.83.211.74,lzgd8024d47195731465,4,'2025-06-24 11:27:41.240',143,168,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd8024d47195731465,5,'2025-06-24 11:27:41.275',169,1117,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd825c122f8151428c,1,'2025-06-24 11:27:37.049',161,181,99,540,102,153,'2025-06-24 11:27:38.314',1265,'2025-06-24 11:27:38.327',1278,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,2,'2025-06-24 11:27:37.085',136,152,99,548,140,191,'2025-06-24 11:27:38.314',1229,'2025-06-24 11:27:38.367',1282,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,3,'2025-06-24 11:27:37.079',149,153,100,542,130,181,'2025-06-24 11:27:38.314',1235,'2025-06-24 11:27:38.327',1248,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,4,'2025-06-24 11:27:37.129',159,154,99,545,121,172,'2025-06-24 11:27:38.354',1225,'2025-06-24 11:27:38.407',1278,yes,yes,yes
52.83.211.74,lzgd825c122f8151428c,5,'2025-06-24 11:27:37.165',152,156,99,468,136,186,'2025-06-24 11:27:38.354',1189,'2025-06-24 11:27:38.407',1242,yes,yes,yes
52.83.211.74,lzgd825d052613183654,1,'2025-06-24 11:27:41.559',134,170,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd825d052613183654,2,'2025-06-24 11:27:41.632',169,179,100,324,103,154,'2025-06-24 11:27:42.773',1141,'2025-06-24 11:27:42.807',1175,yes,yes,yes
52.83.211.74,lzgd825d052613183654,3,'2025-06-24 11:27:41.714',179,170,101,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd825d052613183654,4,'2025-06-24 11:27:41.780',167,980,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd825d052613183654,5,'2025-06-24 11:27:41.753',144,155,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd8568dab2407a2268,1,'2025-06-24 11:27:35.702',142,210,100,552,117,171,'2025-06-24 11:27:36.988',1286,'2025-06-24 11:27:37.025',1323,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,2,'2025-06-24 11:27:35.753',138,152,100,28261,139,189,'2025-06-24 11:28:04.701',28948,'2025-06-24 11:28:04.746',28993,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,3,'2025-06-24 11:27:35.785',156,165,99,28125,120,171,'2025-06-24 11:28:04.621',28836,'2025-06-24 11:28:04.666',28881,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,4,'2025-06-24 11:27:35.726',164,170,99,538,118,169,'2025-06-24 11:27:36.968',1242,'2025-06-24 11:27:37.026',1300,yes,yes,yes
52.83.211.74,lzgd8568dab2407a2268,5,'2025-06-24 11:27:35.809',164,166,100,495,134,185,'2025-06-24 11:27:37.028',1219,'2025-06-24 11:27:37.066',1257,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,1,'2025-06-24 11:27:34.193',165,155,100,430,105,156,'2025-06-24 11:27:35.352',1159,'2025-06-24 11:27:35.381',1188,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,2,'2025-06-24 11:27:34.169',174,189,99,457,117,167,'2025-06-24 11:27:35.412',1243,'2025-06-24 11:27:35.421',1252,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,3,'2025-06-24 11:27:34.198',150,165,99,26972,129,179,'2025-06-24 11:28:01.911',27713,'2025-06-24 11:28:01.947',27749,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,4,'2025-06-24 11:27:34.244',144,11083,100,137,126,176,'2025-06-24 11:27:46.034',11790,'2025-06-24 11:27:46.061',11817,yes,yes,yes
52.83.211.74,lzgd8ba6c167e2013a9d,5,'2025-06-24 11:27:34.226',156,155,100,428,106,157,'2025-06-24 11:27:35.352',1126,'2025-06-24 11:27:35.381',1155,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,1,'2025-06-24 11:27:37.899',142,150,102,504,131,181,'2025-06-24 11:27:39.101',1202,'2025-06-24 11:27:39.133',1234,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,2,'2025-06-24 11:27:37.954',164,161,99,28412,146,196,'2025-06-24 11:28:07.129',29175,'2025-06-24 11:28:07.172',29218,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,3,'2025-06-24 11:27:37.979',140,170,100,26889,114,164,'2025-06-24 11:28:05.560',27581,'2025-06-24 11:28:05.613',27634,yes,yes,yes
52.83.211.74,lzgd8ed7679cac113027,4,'2025-06-24 11:27:37.967',134,185,99,27891,0,0,'',,'',,no,no,no
52.83.211.74,lzgd8ed7679cac113027,5,'2025-06-24 11:27:38.022',160,178,99,321,108,159,'2025-06-24 11:27:39.100',1078,'2025-06-24 11:27:39.133',1111,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,1,'2025-06-24 11:27:39.042',157,171,100,553,109,160,'2025-06-24 11:27:40.310',1268,'2025-06-24 11:27:40.361',1319,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,2,'2025-06-24 11:27:39.039',154,210,99,479,151,201,'2025-06-24 11:27:40.330',1291,'2025-06-24 11:27:40.361',1322,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,3,'2025-06-24 11:27:39.079',160,5810,99,143,121,172,'2025-06-24 11:27:45.600',6521,'2025-06-24 11:27:45.641',6562,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,4,'2025-06-24 11:27:39.071',155,206,99,497,115,165,'2025-06-24 11:27:40.330',1259,'2025-06-24 11:27:40.361',1290,yes,yes,yes
52.83.211.74,lzgd8f89aaea34954859,5,'2025-06-24 11:27:39.083',151,196,99,27833,150,200,'2025-06-24 11:28:07.711',28628,'2025-06-24 11:28:07.761',28678,yes,yes,yes
52.83.211.74,lzgd952781ce226f47ff,1,'2025-06-24 11:27:41.316',142,197,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd952781ce226f47ff,2,'2025-06-24 11:27:41.360',139,999,99,189,139,190,'2025-06-24 11:27:43.129',1769,'2025-06-24 11:27:43.162',1802,yes,no,yes
52.83.211.74,lzgd952781ce226f47ff,3,'2025-06-24 11:27:41.389',154,171,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd952781ce226f47ff,4,'2025-06-24 11:27:41.429',171,193,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd952781ce226f47ff,5,'2025-06-24 11:27:41.386',154,173,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd961f01cd1834dfdc,1,'2025-06-24 11:27:39.674',164,222,100,27785,121,172,'2025-06-24 11:28:08.263',28589,'2025-06-24 11:28:08.271',28597,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,2,'2025-06-24 11:27:39.710',159,233,100,28116,115,165,'2025-06-24 11:28:08.585',28875,'2025-06-24 11:28:08.631',28921,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,3,'2025-06-24 11:27:39.668',155,203,100,563,114,165,'2025-06-24 11:27:40.967',1299,'2025-06-24 11:27:40.991',1323,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,4,'2025-06-24 11:27:39.689',156,176,100,557,110,161,'2025-06-24 11:27:40.967',1278,'2025-06-24 11:27:40.991',1302,yes,yes,yes
52.83.211.74,lzgd961f01cd1834dfdc,5,'2025-06-24 11:27:39.758',159,237,100,451,144,195,'2025-06-24 11:27:41.028',1270,'2025-06-24 11:27:41.071',1313,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,1,'2025-06-24 11:27:35.915',148,184,99,487,122,173,'2025-06-24 11:27:37.149',1234,'2025-06-24 11:27:37.164',1249,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,2,'2025-06-24 11:27:35.923',148,210,99,555,105,158,'2025-06-24 11:27:37.209',1286,'2025-06-24 11:27:37.244',1321,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,3,'2025-06-24 11:27:35.938',164,5513,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd9c3a80cee2088b0a,4,'2025-06-24 11:27:35.960',160,177,100,509,134,185,'2025-06-24 11:27:37.209',1249,'2025-06-24 11:27:37.244',1284,yes,yes,yes
52.83.211.74,lzgd9c3a80cee2088b0a,5,'2025-06-24 11:27:35.954',167,176,99,27734,126,176,'2025-06-24 11:28:04.421',28467,'2025-06-24 11:28:04.445',28491,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,1,'2025-06-24 11:27:34.593',149,181,99,517,106,156,'2025-06-24 11:27:35.811',1218,'2025-06-24 11:27:35.854',1261,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,2,'2025-06-24 11:27:34.584',153,143,100,514,126,177,'2025-06-24 11:27:35.811',1227,'2025-06-24 11:27:35.855',1271,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,3,'2025-06-24 11:27:34.607',188,5671,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgd9dd1a96de64a38fb,4,'2025-06-24 11:27:34.630',179,169,100,446,130,181,'2025-06-24 11:27:35.851',1221,'2025-06-24 11:27:35.894',1264,yes,yes,yes
52.83.211.74,lzgd9dd1a96de64a38fb,5,'2025-06-24 11:27:34.643',135,160,99,476,139,190,'2025-06-24 11:27:35.851',1208,'2025-06-24 11:27:35.894',1251,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,1,'2025-06-24 11:27:42.596',139,645,100,243,137,188,'2025-06-24 11:27:44.063',1467,'2025-06-24 11:27:44.107',1511,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,2,'2025-06-24 11:27:42.622',139,173,98,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgda12423ae4ffa8f8d,3,'2025-06-24 11:27:42.643',177,192,100,507,124,175,'2025-06-24 11:27:44.022',1379,'2025-06-24 11:27:44.066',1423,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,4,'2025-06-24 11:27:42.689',81,211,99,294,123,173,'2025-06-24 11:27:44.022',1333,'2025-06-24 11:27:44.067',1378,yes,yes,yes
52.83.211.74,lzgda12423ae4ffa8f8d,5,'2025-06-24 11:27:42.729',134,159,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgda5649e64e9f899e3,1,'2025-06-24 11:27:37.116',158,154,99,29337,117,167,'2025-06-24 11:28:07.189',30073,'2025-06-24 11:28:07.210',30094,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,2,'2025-06-24 11:27:37.193',137,167,100,540,129,180,'2025-06-24 11:27:38.432',1239,'2025-06-24 11:27:38.450',1257,yes,no,yes
52.83.211.74,lzgda5649e64e9f899e3,3,'2025-06-24 11:27:37.206',166,7869,99,130,136,187,'2025-06-24 11:27:45.755',8549,'2025-06-24 11:27:45.769',8563,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,4,'2025-06-24 11:27:37.224',148,152,100,543,120,170,'2025-06-24 11:27:38.432',1208,'2025-06-24 11:27:38.450',1226,yes,yes,yes
52.83.211.74,lzgda5649e64e9f899e3,5,'2025-06-24 11:27:37.221',152,203,99,474,149,200,'2025-06-24 11:27:38.472',1251,'2025-06-24 11:27:38.530',1309,yes,no,yes
52.83.211.74,lzgda5bf3c222722e0aa,1,'2025-06-24 11:27:41.909',76,177,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgda5bf3c222722e0aa,2,'2025-06-24 11:27:42.036',90,165,101,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgda5bf3c222722e0aa,3,'2025-06-24 11:27:41.980',146,146,99,416,103,154,'2025-06-24 11:27:43.104',1124,'2025-06-24 11:27:43.142',1162,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,4,'2025-06-24 11:27:42.073',75,182,100,154,119,170,'2025-06-24 11:27:43.204',1131,'2025-06-24 11:27:43.222',1149,yes,yes,yes
52.83.211.74,lzgda5bf3c222722e0aa,5,'2025-06-24 11:27:42.038',93,162,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgda803ad6d9615601c,1,'2025-06-24 11:27:38.933',166,178,100,402,146,197,'2025-06-24 11:27:40.153',1220,'2025-06-24 11:27:40.188',1255,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,2,'2025-06-24 11:27:38.951',138,182,99,432,104,155,'2025-06-24 11:27:40.073',1122,'2025-06-24 11:27:40.109',1158,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,3,'2025-06-24 11:27:38.974',152,186,100,27695,115,165,'2025-06-24 11:28:07.404',28430,'2025-06-24 11:28:07.428',28454,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,4,'2025-06-24 11:27:38.981',147,185,100,388,111,162,'2025-06-24 11:27:40.093',1112,'2025-06-24 11:27:40.109',1128,yes,yes,yes
52.83.211.74,lzgda803ad6d9615601c,5,'2025-06-24 11:27:38.965',173,6142,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdb2b3e56a97158f05,1,'2025-06-24 11:27:41.870',156,943,99,149,122,173,'2025-06-24 11:27:43.569',1699,'2025-06-24 11:27:43.573',1703,yes,yes,yes
52.83.211.74,lzgdb2b3e56a97158f05,2,'2025-06-24 11:27:41.812',93,196,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdb2b3e56a97158f05,3,'2025-06-24 11:27:41.824',183,172,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdb2b3e56a97158f05,4,'2025-06-24 11:27:41.860',87,180,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdb2b3e56a97158f05,5,'2025-06-24 11:27:41.977',92,1675,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdb319aabff61093cc,1,'2025-06-24 11:27:38.538',157,166,99,519,116,167,'2025-06-24 11:27:39.788',1250,'2025-06-24 11:27:39.832',1294,yes,yes,yes
52.83.211.74,lzgdb319aabff61093cc,2,'2025-06-24 11:27:38.584',148,171,99,494,106,157,'2025-06-24 11:27:39.788',1204,'2025-06-24 11:27:39.832',1248,yes,yes,yes
52.83.211.74,lzgdb319aabff61093cc,3,'2025-06-24 11:27:38.580',143,161,99,526,144,194,'2025-06-24 11:27:39.828',1248,'2025-06-24 11:27:39.832',1252,yes,no,yes
52.83.211.74,lzgdb319aabff61093cc,4,'2025-06-24 11:27:38.521',132,168,100,28824,117,168,'2025-06-24 11:28:08.021',29500,'2025-06-24 11:28:08.072',29551,yes,no,yes
52.83.211.74,lzgdb319aabff61093cc,5,'2025-06-24 11:27:38.606',138,197,100,505,146,196,'2025-06-24 11:27:39.848',1242,'2025-06-24 11:27:39.872',1266,yes,yes,yes
52.83.211.74,lzgdb33762629e1dbf00,1,'2025-06-24 11:27:34.478',148,5537,99,152,112,162,'2025-06-24 11:27:40.703',6225,'2025-06-24 11:27:40.742',6264,yes,yes,yes
52.83.211.74,lzgdb33762629e1dbf00,2,'2025-06-24 11:27:34.486',152,5606,99,166,107,158,'2025-06-24 11:27:40.783',6297,'2025-06-24 11:27:40.821',6335,yes,yes,yes
52.83.211.74,lzgdb33762629e1dbf00,3,'2025-06-24 11:27:34.503',137,5612,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdb33762629e1dbf00,4,'2025-06-24 11:27:34.528',154,165,100,483,131,181,'2025-06-24 11:27:35.738',1210,'2025-06-24 11:27:35.781',1253,yes,yes,yes
52.83.211.74,lzgdb33762629e1dbf00,5,'2025-06-24 11:27:34.527',171,152,100,498,141,191,'2025-06-24 11:27:35.759',1232,'2025-06-24 11:27:35.781',1254,yes,yes,yes
52.83.211.74,lzgdb37c905b4b1ff56f,1,'2025-06-24 11:27:40.904',145,686,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdb37c905b4b1ff56f,2,'2025-06-24 11:27:40.864',171,184,99,28725,151,202,'2025-06-24 11:28:10.399',29535,'2025-06-24 11:28:10.420',29556,yes,yes,yes
52.83.211.74,lzgdb37c905b4b1ff56f,3,'2025-06-24 11:27:40.871',141,5505,99,456,107,158,'2025-06-24 11:27:47.345',6474,'2025-06-24 11:27:47.380',6509,yes,yes,yes
52.83.211.74,lzgdb37c905b4b1ff56f,4,'2025-06-24 11:27:40.860',164,179,99,28598,130,181,'2025-06-24 11:28:10.258',29398,'2025-06-24 11:28:10.300',29440,yes,yes,yes
52.83.211.74,lzgdb37c905b4b1ff56f,5,'2025-06-24 11:27:40.907',147,163,100,26966,135,185,'2025-06-24 11:28:08.589',27682,'2025-06-24 11:28:08.620',27713,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,1,'2025-06-24 11:27:36.766',144,174,99,587,137,188,'2025-06-24 11:27:38.066',1300,'2025-06-24 11:27:38.103',1337,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,2,'2025-06-24 11:27:36.842',142,168,99,29331,109,159,'2025-06-24 11:28:06.851',30009,'2025-06-24 11:28:06.903',30061,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,3,'2025-06-24 11:27:36.834',156,194,99,498,141,191,'2025-06-24 11:27:38.106',1272,'2025-06-24 11:27:38.143',1309,yes,yes,yes
52.83.211.74,lzgdb8da9aaffa969c7e,4,'2025-06-24 11:27:36.886',136,0,0,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdb8da9aaffa969c7e,5,'2025-06-24 11:27:36.919',171,150,100,575,118,168,'2025-06-24 11:27:38.046',1127,'2025-06-24 11:27:38.063',1144,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,1,'2025-06-24 11:27:35.813',140,144,99,26828,130,180,'2025-06-24 11:28:03.341',27528,'2025-06-24 11:28:03.360',27547,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,2,'2025-06-24 11:27:35.858',169,170,100,550,107,158,'2025-06-24 11:27:37.123',1265,'2025-06-24 11:27:37.159',1301,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,3,'2025-06-24 11:27:35.829',150,156,100,556,139,190,'2025-06-24 11:27:37.143',1314,'2025-06-24 11:27:37.159',1330,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,4,'2025-06-24 11:27:35.886',151,168,100,521,152,202,'2025-06-24 11:27:37.184',1298,'2025-06-24 11:27:37.199',1313,yes,yes,yes
52.83.211.74,lzgdb969f47b2309bba0,5,'2025-06-24 11:27:35.898',155,161,100,525,102,153,'2025-06-24 11:27:37.123',1225,'2025-06-24 11:27:37.160',1262,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,1,'2025-06-24 11:27:35.463',140,182,100,540,145,195,'2025-06-24 11:27:36.735',1272,'2025-06-24 11:27:36.781',1318,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,2,'2025-06-24 11:27:35.467',152,5595,100,166,114,165,'2025-06-24 11:27:41.781',6314,'2025-06-24 11:27:41.821',6354,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,3,'2025-06-24 11:27:35.411',141,174,99,27345,130,180,'2025-06-24 11:28:03.485',28074,'2025-06-24 11:28:03.502',28091,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,4,'2025-06-24 11:27:35.500',181,156,99,465,114,164,'2025-06-24 11:27:36.654',1154,'2025-06-24 11:27:36.701',1201,yes,yes,yes
52.83.211.74,lzgdbe1eae95a564cc8b,5,'2025-06-24 11:27:35.528',155,157,99,26363,139,190,'2025-06-24 11:28:02.620',27092,'2025-06-24 11:28:02.661',27133,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,1,'2025-06-24 11:27:36.716',139,192,100,517,116,166,'2025-06-24 11:27:37.935',1219,'2025-06-24 11:27:37.953',1237,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,2,'2025-06-24 11:27:36.692',157,6045,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdc364318695ef034e,3,'2025-06-24 11:27:36.724',159,170,100,27597,136,187,'2025-06-24 11:28:05.057',28333,'2025-06-24 11:28:05.074',28350,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,4,'2025-06-24 11:27:36.791',170,167,100,28037,119,170,'2025-06-24 11:28:05.560',28769,'2025-06-24 11:28:05.593',28802,yes,yes,yes
52.83.211.74,lzgdc364318695ef034e,5,'2025-06-24 11:27:36.787',156,183,99,411,119,169,'2025-06-24 11:27:37.935',1148,'2025-06-24 11:27:37.953',1166,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,1,'2025-06-24 11:27:43.498',75,172,99,149,130,180,'2025-06-24 11:27:46.357',2859,'2025-06-24 11:27:46.396',2898,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,2,'2025-06-24 11:27:43.541',94,160,100,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdc8d027a37adf777e,3,'2025-06-24 11:27:43.628',156,199,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdc8d027a37adf777e,4,'2025-06-24 11:27:43.676',156,3220,99,154,129,179,'2025-06-24 11:27:47.463',3787,'2025-06-24 11:27:47.517',3841,yes,yes,yes
52.83.211.74,lzgdc8d027a37adf777e,5,'2025-06-24 11:27:43.670',150,183,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdd364e75a1362cd9c,1,'2025-06-24 11:27:35.518',145,163,99,554,137,187,'2025-06-24 11:27:36.797',1279,'2025-06-24 11:27:36.816',1298,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,2,'2025-06-24 11:27:35.536',139,158,99,29309,112,162,'2025-06-24 11:28:05.510',29974,'2025-06-24 11:28:05.537',30001,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,3,'2025-06-24 11:27:35.533',158,6113,99,0,0,0,'',,'',,no,no,no
52.83.211.74,lzgdd364e75a1362cd9c,4,'2025-06-24 11:27:35.575',162,165,99,519,150,201,'2025-06-24 11:27:36.838',1263,'2025-06-24 11:27:36.856',1281,yes,yes,yes
52.83.211.74,lzgdd364e75a1362cd9c,5,'2025-06-24 11:27:35.605',143,214,100,27363,111,162,'2025-06-24 11:28:03.720',28115,'2025-06-24 11:28:03.736',28131,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,1,'2025-06-24 11:27:34.275',159,5569,100,147,126,177,'2025-06-24 11:27:40.534',6259,'2025-06-24 11:27:40.565',6290,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,2,'2025-06-24 11:27:34.329',140,173,99,28084,127,178,'2025-06-24 11:28:03.103',28774,'2025-06-24 11:28:03.125',28796,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,3,'2025-06-24 11:27:34.353',160,235,99,27424,120,170,'2025-06-24 11:28:02.580',28227,'2025-06-24 11:28:02.605',28252,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,4,'2025-06-24 11:27:34.323',194,228,99,420,107,157,'2025-06-24 11:27:35.569',1246,'2025-06-24 11:27:35.608',1285,yes,yes,yes
52.83.211.74,lzgdd856ff4baf7882ed,5,'2025-06-24 11:27:34.385',148,175,99,509,128,186,'2025-06-24 11:27:35.609',1224,'2025-06-24 11:27:35.646',1261,yes,yes,yes
